"ID","Key","Value"
"C0_EM","Level","0"
"C0_RM","Level","0"
"C1_CPD","Level","1"
"C1_RDI","Level","1"
"C1_REC","Level","1"
"C1_RFA","Level","1"
"C1_RSPM","Level","1"
"C1_SPG","Level","1"
"C1_SRA","Level","1"
"C1_TLD","Level","1"
"C2_ADM","Level","2"
"C2_APE","Level","2"
"C2_CDD","Level","2"
"C2_DAC","Level","2"
"C2_GPD","Level","2"
"C2_ID","Level","2"
"C2_IPM","Level","2"
"C2_PPM","Level","2"
"C2_RAI","Level","2"
"C2_RCN","Level","2"
"C2_RPP","Level","2"
"C2_SAG","Level","2"
"C2_SIA","Level","2"
"C2_SPD","Level","2"
"C2_SPM","Level","2"
"C2_SRM","Level","2"
"O0_KA","Level","0"
"O0_SE","Level","0"
"O1_EA","Level","1"
"O1_RA","Level","1"
"O1_RAg","Level","1"
"O1_SR","Level","1"
"O2_AP","Level","2"
"O2_APR","Level","2"
"O2_CC","Level","2"
"O2_DC","Level","2"
"O2_GA","Level","2"
"O2_IP","Level","2"
"O2_RD","Level","2"
"O2_RP","Level","2"
"O2_SA","Level","2"
"O2_SP","Level","2"
"O2_ST","Level","2"
"O2_TLA","Level","2"
"V0_BRC","Level","0"
"V0_BRC","Value Proposition","Generate novel insights and intellectual property to advance a field of knowledge or solve a specific problem."
"V0_BRC","Value Stream Pattern","MTS"
"V0_DAO","Level","0"
"V0_DAO","Value Proposition","Acquire advanced knowledge and a recognized credential to enable career and personal growth."
"V0_DAO","Value Stream Pattern","MTS"
"V0_DE","Level","0"
"V0_DE","Value Proposition","Acquire advanced knowledge and a recognized credential to enable career and personal growth."
"V0_DE","Value Stream Pattern","ATO"
"V0_ERP","Level","0"
"V0_ERP","Value Proposition","Generate novel insights and intellectual property to advance a field of knowledge or solve a specific problem."
"V0_ERP","Value Stream Pattern","ETO"
"V1_BRC1","Level","1"
"V1_BRC2","Level","1"
"V1_BRC3","Level","1"
"V1_DAO1","Level","1"
"V1_DAO2","Level","1"
"V1_DAO3","Level","1"
"V1_DE1","Level","1"
"V1_DE2","Level","1"
"V1_DE3","Level","1"
"V1_DE4","Level","1"
"V1_ERP1","Level","1"
"V1_ERP2","Level","1"
"V1_ERP3","Level","1"
"V1_ERP4","Level","1"
